,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
8496,1.56320,0.67765,-8.35636,-9.39925,10.36810,0.65465,Jerry Fernström,0.72414,0.47345,-9.89289,-1.74457,False,73.98161
8497,0.84438,0.45277,1.12427,-9.42253,10.66908,0.47866,Jerry Fernström,0.50018,0.91563,-9.88589,-0.97477,True,42.78132
8498,1.11311,-0.94704,2.73740,-9.68717,10.00091,-0.93931,Jerry från Solna,1.52543,-1.73720,-7.36319,-1.85637,True,57.02413
8499,0.74612,-0.64301,3.19252,-9.31085,10.58304,-0.77458,Erik Sven Williams,2.60159,-2.36262,-10.54971,-0.30283,True,38.90241
8500,0.44899,-1.31756,0.38590,-9.28437,10.07529,-1.26588,Jerry från Solna,-1.92874,0.47342,-7.97464,-1.19628,False,22.64221
8501,-0.08960,0.25242,-8.90926,-9.00026,10.14817,0.21093,Jerry Fernström,-1.41732,0.18966,-8.35589,-1.92214,False,-8.93453
8502,1.66854,0.17653,-2.91455,-9.77657,10.12131,0.08374,Jerry Fernström,1.81126,-2.81883,-8.83938,-2.44941,False,81.96948
8503,0.48394,0.13106,0.94171,-9.32021,10.16891,0.18550,Jerry Fernström,0.97102,-0.02086,-6.99913,-2.48736,True,24.66787
8504,1.70186,-0.66260,2.94634,-9.62601,10.45849,-0.67031,Erik Sven Williams,0.49160,-0.01431,-7.02382,-1.34425,True,86.56610
8505,0.05622,-0.12609,-3.43507,-9.76542,10.44166,-0.20215,Erik Sven Williams,-0.61246,-1.55770,-7.01885,1.74935,False,1.09329
8506,0.18759,-1.39998,-1.15236,-8.80190,10.52532,-1.50329,Jerry från Solna,0.79516,0.06621,-8.47959,-0.78776,False,8.80334
8507,0.54530,0.49982,0.43716,-9.74212,10.39944,0.39244,Jerry Fernström,-1.44020,1.75905,-8.55321,0.43707,True,27.48381
8508,-0.00158,-0.25456,1.79260,-8.98596,10.69487,-0.09990,Erik Sven Williams,-2.14866,1.33833,-7.36575,-1.83176,True,0.81731
8509,0.81715,0.27440,-2.80684,-8.94085,10.20598,0.20409,Jerry Fernström,-0.51547,-0.62882,-9.51951,-3.02193,False,39.45431
8510,2.45977,-1.20662,-2.37631,-9.45071,10.04446,-1.17860,Jerry från Solna,1.32571,0.17750,-6.71932,-1.45908,False,121.80029
8511,0.77563,-0.08006,-0.08788,-9.02503,9.88029,0.03298,Erik Sven Williams,-0.49627,-1.99300,-9.11692,-0.86272,False,38.73732
8512,1.57592,1.23711,3.30422,-9.57301,9.98012,1.24754,Erik Sven Fernström,-1.99291,-1.70418,-11.35895,2.04668,True,80.44805
8513,0.44982,-0.49648,-0.63996,-9.66363,10.50900,-0.52685,Erik Sven Williams,-1.26234,1.34846,-6.98342,0.25538,False,22.17080
8514,0.57387,0.18158,4.24507,-9.44493,9.99364,-0.02426,Jerry Fernström,-0.78351,-0.85725,-9.85329,1.81529,True,30.81608
8515,1.20780,0.53274,-7.90898,-9.82683,10.62841,0.55438,Jerry Fernström,0.41864,-1.63729,-8.03963,-1.95884,False,56.43574
8516,2.20787,-0.17719,-2.47281,-9.03935,10.52553,-0.14017,Erik Sven Williams,1.17843,1.09387,-10.20751,-0.81660,False,109.15713
8517,1.40189,0.44132,-4.23978,-9.26884,10.62285,0.48992,Jerry Fernström,0.67775,2.12032,-11.00513,-1.34559,False,67.97462
8518,0.61013,1.76878,5.75494,-9.33270,10.82333,1.92777,Jerry Williams,-1.56068,2.39093,-8.71146,-0.63264,True,33.38406
8519,1.55003,1.41071,-2.90273,-9.60332,10.91686,1.35843,Erik Sven Fernström,-0.09243,-0.19722,-10.74055,1.29572,False,76.05020
8520,1.31457,0.56598,-1.00954,-9.40710,10.43309,0.67778,Jerry Fernström,-1.05315,0.75085,-5.27602,-0.51567,False,65.22348
8521,0.28585,-1.11768,1.67188,-9.26826,10.40755,-1.12879,Jerry från Solna,-0.71940,-1.23786,-10.67420,1.51679,True,15.12840
8522,1.36553,-1.38603,-4.84117,-9.34981,10.41153,-1.46388,Jerry från Solna,-1.96648,-1.66051,-7.76677,-1.17403,False,65.85567
8523,-1.67326,-0.63494,5.86231,-8.67440,10.11052,-0.72256,Erik Sven Williams,-1.70035,1.31497,-7.96688,-4.02160,True,-80.73203
8524,1.57858,0.05504,1.78402,-9.33315,10.40169,0.03123,Jerry Fernström,-1.09339,-0.59352,-8.97445,-2.38135,True,79.82091
8525,-1.11447,-0.41942,3.10305,-9.49829,10.35803,-0.42962,Erik Sven Williams,2.05913,1.08217,-9.63240,-1.69729,True,-54.17173
8526,0.43898,-0.55805,-1.61185,-9.92312,10.04676,-0.60004,Erik Sven Williams,0.91166,1.36893,-8.64130,0.64258,False,21.14299
8527,1.20113,-1.06047,-2.37338,-9.60116,10.75585,-1.04983,Jerry från Solna,-0.58663,1.02004,-9.77590,-1.68315,False,58.86970
8528,2.08447,1.09853,0.41244,-9.33454,10.55577,1.05127,Erik Sven Fernström,-0.21741,0.32779,-7.99902,-0.22598,True,104.42986
8529,0.55144,-0.49809,2.09753,-9.17826,9.91236,-0.50115,Erik Sven Williams,0.04135,-1.87029,-9.27051,-0.59981,True,28.62061
8530,0.56526,1.11861,-6.71727,-8.88220,10.47071,1.13472,Erik Sven Fernström,2.46412,1.55753,-11.01255,0.68356,False,24.90419
8531,3.03310,1.06634,-4.33817,-9.74395,10.06817,1.18562,Erik Sven Fernström,1.74770,1.28096,-7.08671,-1.32448,False,149.48593
8532,-1.18230,-0.40758,7.54459,-9.15775,10.14182,-0.37621,Erik Sven Williams,-1.25568,1.18195,-8.16212,-1.40829,True,-55.34294
8533,-0.88333,0.70935,-2.09453,-9.09883,10.34383,0.85258,Jerry Fernström,-0.73973,0.27618,-7.64274,0.32892,False,-45.21363
8534,1.08390,-0.93726,0.54141,-9.51963,10.32129,-0.89368,Jerry från Solna,0.22937,-2.39786,-9.39217,-1.17748,False,54.46584
8535,0.69590,-1.34012,0.33710,-9.01666,10.84070,-1.30567,Jerry från Solna,2.83078,-2.20377,-9.24118,-2.22159,False,34.96363
8536,0.80096,0.07970,2.54978,-9.06963,10.83664,0.03005,Jerry Fernström,0.74129,-1.81471,-9.02511,-3.66064,True,41.32281
8537,-0.97864,-0.90287,1.93854,-9.44430,10.09137,-1.01185,Jerry från Solna,-1.50464,-0.40278,-5.93783,-1.01725,True,-47.96267
8538,0.09188,0.24271,3.08820,-9.00041,10.15169,0.18336,Jerry Fernström,-0.83776,0.14300,-7.42598,-1.56883,True,6.13810
8539,0.92883,-0.91031,0.52929,-9.27240,10.11823,-0.86798,Jerry från Solna,-1.38452,0.33732,-9.73267,0.74247,False,46.70607
8540,0.58012,-0.54929,-0.28597,-9.15151,10.26549,-0.55891,Erik Sven Williams,0.46965,1.26595,-7.48679,-0.84722,False,28.86282
8541,1.19871,0.53953,-9.21557,-9.47982,10.36788,0.63123,Jerry Fernström,-1.29489,-0.28641,-8.12485,-1.41785,False,55.32757
8542,2.69503,-0.65339,0.05287,-9.30354,10.76895,-0.71479,Erik Sven Williams,-0.62728,-0.49823,-9.42170,-5.04622,False,134.77808
8543,1.34446,0.97466,-0.46845,-9.08981,10.10516,1.04136,Erik Sven Fernström,-0.61777,-0.49286,-8.38504,3.10780,True,66.98890
8544,0.79614,-0.15951,0.44444,-9.15128,10.51784,-0.06435,Erik Sven Williams,-0.79472,-1.58246,-7.72864,0.74868,True,40.02942
8545,0.47791,-1.17586,1.45646,-8.92335,10.47278,-1.08876,Jerry från Solna,-0.89983,-1.94048,-8.43325,0.14169,True,24.62370
8546,0.69784,-0.26025,-3.91995,-9.68955,10.03405,-0.24677,Erik Sven Williams,0.28070,-1.31974,-7.18711,-0.08278,False,32.93203
8547,-0.30604,-0.08400,-3.92155,-9.03186,10.27169,-0.31107,Erik Sven Williams,-1.92785,-0.94022,-12.33180,2.41301,False,-17.26298
8548,1.56767,0.18715,-0.94009,-9.05151,10.18317,0.23447,Jerry Fernström,0.07993,-0.76437,-8.55571,-2.12654,False,77.91364
8549,0.89942,-0.47174,0.18202,-9.23659,10.74144,-0.42371,Erik Sven Williams,-2.01724,-1.64464,-8.30904,-1.07501,False,45.06191
8550,1.97827,-0.11785,-3.06122,-8.71821,10.49127,-0.28117,Erik Sven Williams,-0.61996,0.56823,-8.19984,-3.18610,False,97.38299
8551,1.53122,-0.43066,-1.81160,-9.19156,10.31166,-0.47530,Erik Sven Williams,2.34078,-2.13977,-8.68386,-0.86516,False,75.65520
8552,1.08067,0.84509,-7.48905,-9.38939,10.24030,0.86549,Erik Sven Fernström,-2.35653,2.37569,-10.99813,0.57771,False,50.28887
8553,0.34271,-1.99173,0.34624,-10.09451,10.36291,-2.06433,Jerry från Solna,0.58971,-0.64230,-8.02641,-0.24372,False,17.30846
8554,2.36377,1.11047,-1.67279,-8.86334,10.17229,1.22607,Erik Sven Fernström,-0.54032,1.72715,-9.65892,-3.14706,False,117.35221
8555,-0.00155,0.00643,1.34487,-9.01356,10.04687,0.04813,Jerry Fernström,0.08851,-0.22648,-7.90028,-3.19902,True,0.59490
8556,2.20681,1.04033,-0.65679,-9.43056,10.56227,1.13649,Erik Sven Fernström,1.15959,1.33364,-10.70908,2.20149,True,110.01197
8557,0.60207,1.66619,-2.44659,-9.32799,10.12111,1.73997,Jerry Williams,0.20050,-0.14073,-7.67229,4.65093,False,28.88036
8558,0.75469,-0.79472,3.84881,-8.68088,10.53360,-0.92056,Jerry från Solna,-0.59748,-0.07218,-8.35853,-0.78185,True,39.65887
8559,0.03139,0.21426,2.30467,-9.01238,10.15547,0.02399,Jerry Fernström,-1.57718,-0.81403,-9.81931,-1.74515,True,2.72191
8560,1.45107,0.66036,-3.71581,-9.25776,10.62963,0.75367,Jerry Fernström,1.57884,-0.78591,-11.98248,-1.42650,False,70.69539
8561,1.42763,0.19116,-2.36181,-8.64128,10.11350,0.16634,Jerry Fernström,-1.42805,1.84550,-7.28937,-0.99456,False,70.20058
8562,1.90262,-0.92865,2.28767,-9.60515,10.72163,-0.97921,Jerry från Solna,-0.97792,-0.90682,-8.29537,-1.20172,True,96.27471
8563,0.48905,-0.05803,-1.24659,-9.46064,10.33544,-0.12746,Erik Sven Williams,2.55959,-1.60950,-12.20315,-3.30768,False,23.82897
8564,1.57854,1.16672,-5.49404,-9.94642,10.66097,1.19934,Erik Sven Fernström,0.66570,-0.09771,-6.99590,-0.76709,False,76.17992
8565,1.72216,0.29913,-0.40911,-9.68519,10.38370,0.29898,Jerry Fernström,1.16913,-2.33702,-9.44962,-0.57660,False,85.90328
8566,-0.10696,0.22043,0.63615,-9.30672,10.45670,0.30231,Jerry Fernström,-0.08297,-2.84406,-10.53985,4.38160,True,-5.02988
8567,2.02579,-0.68503,3.65191,-8.76402,10.75455,-0.70950,Erik Sven Williams,0.54230,-0.07832,-7.65653,-3.97748,True,103.11550
8568,-0.79147,-0.76905,2.35889,-9.42391,10.73938,-0.85486,Jerry från Solna,-2.59089,0.49222,-7.07547,-1.26753,True,-38.39423
8569,1.26603,1.54408,-5.83279,-8.39356,10.55245,1.53071,Jerry Williams,-1.07499,0.81968,-8.36207,-0.54801,False,60.38493
8570,0.11000,-0.79982,1.78922,-9.28594,9.92074,-0.84183,Jerry från Solna,-0.29810,2.24036,-7.23949,-2.48017,True,6.39440
8571,0.26295,0.96240,5.16464,-9.17025,10.19334,1.11070,Erik Sven Fernström,-2.13406,-2.81651,-6.82110,-0.18445,True,15.72984
8572,0.89286,-0.20238,-2.60747,-9.12321,10.49024,-0.15334,Erik Sven Williams,-3.36974,-0.31969,-7.88949,-0.72265,False,43.33920
8573,0.76904,-0.65639,1.65312,-9.02779,10.53105,-0.68859,Erik Sven Williams,1.32540,0.20501,-9.57410,-0.98324,True,39.27835
8574,0.42172,-0.26742,2.22809,-8.51008,10.45555,-0.15315,Erik Sven Williams,-1.65786,1.06468,-6.62868,-2.36985,True,22.19996
8575,1.91999,0.56658,-7.04847,-8.95577,10.01872,0.70076,Jerry Fernström,1.46271,0.65119,-7.76050,-0.35645,False,92.47551
8576,1.02001,0.25186,0.05946,-9.49834,10.40167,0.23783,Jerry Fernström,-0.14469,-1.30272,-6.81040,-2.22578,True,51.03023
8577,-0.77039,-0.24220,1.00422,-9.45118,10.21999,0.04385,Erik Sven Williams,0.11810,0.88448,-8.76242,0.78972,True,-38.01723
8578,1.31010,0.07419,-5.43909,-8.65667,10.24265,0.12847,Jerry Fernström,-0.25783,-0.96458,-9.00560,0.83049,False,62.78541
8579,0.99828,0.00950,1.50932,-9.37372,10.31887,-0.07315,Jerry Fernström,-0.13840,-0.31114,-6.38084,-2.41619,True,50.66882
8580,1.29166,0.39653,-5.76129,-9.38115,9.91630,0.25997,Jerry Fernström,-0.05161,0.10855,-5.84165,-0.75244,False,61.70218
8581,1.27720,-0.16106,0.34340,-9.64560,10.49059,-0.27443,Erik Sven Williams,-1.20364,1.21285,-7.19767,-1.32395,True,64.03150
8582,0.63813,0.27426,-4.79216,-9.23568,10.51091,0.37870,Jerry Fernström,-0.07430,0.73973,-9.86715,0.32043,False,29.51035
8583,-1.09408,-1.05919,-0.77282,-9.32044,10.22510,-1.03360,Jerry från Solna,0.42555,-1.46023,-8.51381,-1.38001,False,-55.09019
8584,-0.70343,0.38880,-0.77544,-9.46091,10.60430,0.40543,Jerry Fernström,0.93086,1.40326,-5.56980,-0.00534,False,-35.55933
8585,0.34789,0.80286,0.80752,-8.79049,10.32845,0.85095,Erik Sven Fernström,0.86248,1.99571,-7.90095,-1.51075,True,17.79818
8586,0.62321,-1.03390,-4.77841,-8.73447,10.03028,-1.04993,Jerry från Solna,0.63611,0.92067,-10.60316,-0.82161,False,28.77151
8587,-0.16039,-0.46188,2.15228,-8.84943,9.97024,-0.44488,Erik Sven Williams,0.46672,1.09513,-9.83069,-1.32924,True,-6.94359
8588,1.98202,0.50818,-2.53087,-8.71416,10.24769,0.51290,Jerry Fernström,-1.18031,0.87972,-12.06800,-2.52062,False,97.83565
8589,1.48737,0.07286,2.72159,-8.56945,10.22636,0.11787,Jerry Fernström,-1.92927,1.57901,-6.51524,-2.69656,True,75.72912
8590,-0.76054,0.24097,0.15371,-9.49120,10.41673,0.38797,Jerry Fernström,-0.45715,-0.60784,-9.55250,4.15262,True,-37.95021
8591,1.12645,-0.04515,2.73729,-9.23132,10.03560,-0.10419,Erik Sven Williams,-1.05503,1.77473,-8.65743,0.30366,True,57.69090
8592,0.28937,-0.08535,-3.42436,-9.55787,9.99314,-0.13019,Erik Sven Williams,-0.79863,1.21708,-9.50216,-0.87236,False,12.75616
8593,-1.33567,-0.10045,6.87639,-9.41446,10.28531,0.02801,Erik Sven Williams,-1.45407,0.55344,-9.25891,-1.46796,True,-63.34518
8594,-0.20103,-0.12696,2.11278,-8.86695,10.74499,-0.13550,Erik Sven Williams,2.38571,-1.11992,-8.62166,-1.53645,True,-8.99511
8595,1.46645,-0.38481,-3.70474,-9.42002,10.41804,-0.23673,Erik Sven Williams,0.65477,-0.24200,-7.08818,-0.89589,False,71.47001
8596,0.36611,-0.08625,-1.42494,-9.34390,9.94680,-0.13926,Erik Sven Williams,-3.52453,-1.92831,-8.07552,-1.64047,False,17.59298
8597,0.27762,0.92069,0.03901,-9.71911,10.19801,0.85256,Erik Sven Fernström,-0.74007,-0.75477,-10.23035,0.48866,True,13.90066
8598,0.84369,-1.00490,-2.06945,-9.37512,10.79063,-1.02816,Jerry från Solna,0.46657,-3.43714,-8.58012,-1.85432,False,41.14960
8599,1.80194,0.95720,-2.35018,-9.39889,10.65511,0.89438,Erik Sven Fernström,2.05326,-1.91113,-9.33951,-2.87386,False,88.92182
8600,1.69725,0.12921,-6.00163,-9.62927,10.07788,0.14480,Jerry Fernström,-0.09951,-1.21679,-9.98751,-1.19744,False,81.86174
8601,1.90120,-0.10269,-5.90050,-9.44125,10.18793,-0.17991,Erik Sven Williams,-0.65354,-1.92659,-9.37207,0.18729,False,92.10951
8602,2.05580,-0.49538,0.49595,-9.76516,10.21756,-0.62151,Erik Sven Williams,1.74451,0.01560,-7.41168,-3.64271,True,103.03816
8603,0.29895,-0.67497,8.43823,-9.40627,10.47189,-0.68552,Erik Sven Williams,-0.21303,-0.52801,-8.82607,-3.42879,True,19.16684
8604,0.84747,-0.29003,-0.63749,-9.69227,10.13575,-0.15436,Erik Sven Williams,-0.50871,2.44303,-10.15970,-0.53249,False,42.05477
8605,-0.23007,-0.39755,-4.20874,-8.58271,10.26483,-0.55337,Erik Sven Williams,2.14848,-0.72376,-11.47227,-3.08803,False,-13.60777
8606,1.07168,-0.66427,-0.91431,-8.71970,10.01534,-0.64644,Erik Sven Williams,2.12039,-0.19646,-8.98569,-3.00403,False,53.12700
8607,1.63488,1.35708,-6.06376,-9.96425,10.77611,1.08217,Erik Sven Fernström,-1.10090,2.40985,-8.42577,-2.52066,False,78.71209
8608,2.23707,0.06502,0.81465,-9.27203,10.08325,0.00440,Jerry Fernström,-1.21401,-1.89173,-11.07471,-1.42760,True,112.26099
8609,1.88943,0.50184,0.19826,-9.28025,10.45256,0.52214,Jerry Fernström,-1.20772,0.10486,-7.82978,-5.23805,True,94.57049
8610,1.66150,-0.60400,0.92747,-8.93213,10.31131,-0.58839,Erik Sven Williams,-0.79208,0.00025,-7.40922,-2.22924,True,83.53861
8611,0.30206,-0.07003,1.67928,-9.24955,10.22436,0.04276,Erik Sven Williams,0.19631,-0.82756,-6.60624,-0.76826,True,15.94255
8612,0.48016,-1.10065,-3.14132,-9.65391,9.98864,-0.97367,Jerry från Solna,0.03573,-1.25216,-7.87654,-2.21145,False,22.43749
8613,0.35000,-0.54927,2.65244,-9.52708,10.40485,-0.66837,Erik Sven Williams,-0.01172,0.31084,-9.61780,-1.97286,True,18.82620
8614,2.43561,0.27874,-2.61480,-8.75484,9.87849,0.40155,Jerry Fernström,0.12967,0.63992,-8.85414,0.02721,False,120.47317
8615,1.32743,-0.72139,-3.23517,-9.22701,10.30331,-0.65301,Erik Sven Williams,-0.96224,-1.26441,-7.73649,-1.41720,False,64.75404
8616,-0.05880,0.04305,-0.48045,-9.25504,10.62193,-0.22728,Jerry Fernström,-1.19770,-2.50823,-5.58551,-2.35258,False,-3.18031
8617,1.18102,-0.60032,2.09347,-9.15764,10.36317,-0.53788,Erik Sven Williams,-0.04852,0.32338,-10.54935,-1.39571,True,60.09778
8618,-0.86944,-0.83718,3.58606,-9.38056,10.25138,-0.78005,Jerry från Solna,0.68387,1.46735,-10.33173,-3.15054,True,-41.67876
8619,1.79315,-0.01014,-4.56446,-9.47725,10.48497,-0.05841,Erik Sven Williams,-0.63409,0.39875,-8.04681,-2.10311,False,87.37512
8620,0.75188,-0.30531,5.91008,-8.46522,10.48487,-0.09594,Erik Sven Williams,-0.47393,2.04728,-6.74623,-1.64629,True,40.54910
8621,-0.56515,-0.19378,-1.03061,-9.70695,10.39423,-0.38068,Erik Sven Williams,-0.70744,-0.46694,-8.44119,3.04382,False,-28.77296
8622,0.23545,0.69440,-0.93589,-9.19110,10.70466,0.88174,Jerry Fernström,-0.92397,-0.53213,-9.81893,-2.05045,False,11.30463
8623,0.61043,-0.71045,0.19543,-9.67502,10.01085,-0.72867,Erik Sven Williams,1.28233,-2.59995,-7.71751,-0.55883,False,30.61944
8624,0.44893,0.13550,4.08541,-9.43198,10.62394,0.01026,Jerry Fernström,0.21143,-1.07280,-8.99480,-2.06031,True,24.48937
8625,1.93355,0.28866,-5.74680,-9.01909,10.26951,0.30163,Jerry Fernström,0.61658,-0.59112,-8.30012,-1.40297,False,93.80390
8626,0.56479,0.73713,-3.25716,-9.28816,10.31267,0.75171,Jerry Fernström,1.24941,-0.32016,-8.89911,0.13697,False,26.61092
8627,0.87005,0.61213,-4.01360,-8.82489,10.55687,0.53123,Jerry Fernström,0.74675,-0.70703,-8.23994,-0.33904,False,41.49590
8628,-0.42249,-0.99570,1.51022,-9.43642,10.59912,-0.90740,Jerry från Solna,1.40753,-0.15399,-7.17197,-0.45592,True,-20.36930
8629,0.30942,0.17522,-4.71607,-9.07492,10.41839,0.15248,Jerry Fernström,-0.30849,-0.41358,-7.76093,-0.00383,False,13.11321
8630,-0.45517,-1.41507,0.96943,-8.70317,9.96886,-1.39721,Jerry från Solna,-0.90768,-0.95902,-7.87849,-1.57122,False,-22.27365
8631,0.65938,0.19084,-2.93951,-9.33306,10.11525,0.22174,Jerry Fernström,0.00242,0.64542,-7.64503,-1.12585,False,31.49934
8632,1.12712,0.56665,1.52626,-9.08815,10.49061,0.58194,Jerry Fernström,-0.89697,1.67375,-7.73772,-1.52536,True,57.11914
8633,0.60676,-1.01126,-1.68746,-9.27989,10.24005,-0.98694,Jerry från Solna,0.19359,0.70338,-8.82407,2.13726,False,29.49421
8634,1.70858,-0.38812,-0.33877,-8.79439,10.74912,-0.22130,Erik Sven Williams,0.47005,0.59210,-8.08156,-5.09628,False,85.25971
8635,0.66746,0.67344,-5.17416,-8.71876,10.37187,0.68870,Jerry Fernström,-1.03496,-1.27411,-9.35476,0.16564,False,30.78600
8636,0.32812,-0.51280,-1.24982,-9.66392,10.27416,-0.56272,Erik Sven Williams,0.99320,0.50958,-10.16966,-2.96027,False,15.78084
8637,0.15456,-0.67908,5.67093,-8.83087,10.47426,-0.66828,Erik Sven Williams,2.49664,0.49156,-10.54205,-1.47794,True,10.56361
8638,0.65087,0.45750,3.60237,-9.11767,9.93195,0.37612,Jerry Fernström,1.14666,-2.35139,-9.14278,-1.31175,True,34.34481
8639,1.45944,-0.45245,-0.29794,-9.52120,10.15546,-0.42003,Erik Sven Williams,0.31688,0.46499,-8.95239,-1.12352,False,72.82324
8640,2.01634,0.64443,-7.09361,-9.39544,10.37248,0.84472,Jerry Fernström,-0.89789,-0.01662,-7.08188,-1.14267,False,97.26995
8641,1.78415,-0.47115,-1.94149,-9.08036,10.13530,-0.46543,Erik Sven Williams,0.44751,0.69376,-5.89383,-0.04169,False,88.23663
8642,0.86142,-0.08799,0.13653,-8.46819,10.68111,-0.03431,Erik Sven Williams,-0.96191,1.01375,-8.15797,-1.33397,True,43.13905
8643,1.78530,-0.54111,-1.34472,-9.71584,9.97237,-0.64455,Erik Sven Williams,-3.00961,-3.37664,-6.99761,-1.73008,False,88.59289
8644,-0.15710,-0.59442,-1.48997,-9.50580,10.31511,-0.56309,Erik Sven Williams,0.52245,-0.73223,-9.47820,-1.59661,False,-8.59990
8645,1.93334,1.23580,-7.74537,-9.44138,10.03044,1.21079,Erik Sven Fernström,-2.93446,-0.41986,-9.23618,0.43812,False,92.79432
8646,1.43227,0.29093,-1.63411,-9.53803,9.98977,0.19538,Jerry Fernström,-1.08186,-2.82211,-7.91333,-2.43345,False,70.79641
8647,1.21030,0.77890,-1.97039,-9.35819,9.92121,0.94585,Erik Sven Fernström,1.13622,-2.03477,-6.83686,-0.46210,False,59.52979
8648,1.18212,-0.62907,-2.81924,-9.14145,10.06719,-0.63401,Erik Sven Williams,1.60779,0.73397,-9.90526,-1.42965,False,57.69655
8649,0.97319,0.44175,-5.31421,-9.04633,10.15221,0.52482,Jerry Fernström,-0.31117,0.00373,-9.32863,-2.12203,False,46.00257
8650,1.52653,-0.44717,1.06999,-9.17970,9.86433,-0.46012,Erik Sven Williams,1.25909,0.21655,-10.33029,-2.57535,True,76.86168
8651,0.74715,0.04293,3.08178,-9.55657,10.25406,0.05656,Jerry Fernström,0.75692,0.38381,-7.39269,-1.44392,True,38.89859
8652,0.93794,0.67541,-1.94433,-9.04647,9.88162,0.76382,Jerry Fernström,-1.25519,-1.12010,-6.46672,-0.00722,False,45.92464
8653,0.23937,0.10773,0.99848,-10.07234,10.52726,0.10269,Jerry Fernström,0.18216,-0.56741,-10.65400,0.60536,True,12.46774
8654,-0.76003,-1.20816,0.23253,-9.14795,10.13658,-1.27283,Jerry från Solna,2.33028,0.69517,-11.17824,2.80204,False,-37.88525
8655,2.70259,0.37659,2.38471,-8.88832,10.45051,0.20916,Jerry Fernström,-0.24673,-0.35542,-8.11154,0.15976,True,136.32183
8656,1.08406,0.55413,4.78296,-9.57603,10.85764,0.55463,Jerry Fernström,-0.58203,1.89271,-8.55821,-2.87000,True,56.59451
8657,2.01688,0.16721,-1.74361,-8.80539,10.71850,0.29857,Jerry Fernström,1.84132,-2.31436,-11.18488,-1.21404,False,99.97199
8658,-1.21137,0.74475,-0.12548,-9.09167,10.24940,0.77206,Jerry Fernström,0.08263,-1.44793,-8.44705,-1.96830,True,-60.63145
8659,-0.17554,0.71173,0.93033,-8.99334,10.61101,0.64744,Jerry Fernström,-1.43066,-0.45429,-9.65651,-0.93146,True,-8.31172
8660,0.68413,-0.23672,1.33836,-8.88543,10.03934,-0.18282,Erik Sven Williams,-0.67069,-1.18642,-9.52326,1.18497,True,34.87556
8661,-0.93092,-1.17829,0.32275,-8.89604,10.53045,-1.10311,Jerry från Solna,-1.63469,1.57187,-12.07298,-3.47692,False,-46.38451
8662,-0.67692,-0.96246,2.96859,-8.85876,10.06710,-0.99948,Jerry från Solna,-1.96290,1.48619,-7.42596,-1.13497,True,-32.36189
8663,1.08718,1.16693,0.45872,-8.86644,10.64781,1.07924,Erik Sven Fernström,-0.62555,0.48784,-9.44450,-1.10117,True,54.58823
8664,1.29126,0.12023,5.58186,-9.39101,10.35109,0.11324,Jerry Fernström,0.19269,-1.79384,-7.36891,-2.44828,True,67.35397
8665,-0.71657,-1.24122,0.84828,-9.99903,10.46050,-1.32550,Jerry från Solna,1.64629,1.21963,-9.24766,0.57132,False,-35.40427
8666,0.67319,-0.09212,-4.31169,-8.67926,10.33327,-0.05086,Erik Sven Williams,0.76694,-2.27729,-8.23491,-0.31946,False,31.50371
8667,1.83879,0.85177,-0.91722,-8.81420,10.41081,0.70600,Erik Sven Fernström,0.07053,-0.71660,-7.70954,-0.89014,False,91.48083
8668,1.55612,0.98949,2.43248,-9.37835,10.37785,0.92753,Erik Sven Fernström,-0.10714,-1.81594,-8.82657,-3.09586,True,79.02245
8669,0.98590,-1.14015,-0.82254,-9.41175,10.22190,-1.00121,Jerry från Solna,0.51362,1.03868,-7.65878,-2.49659,False,48.88367
8670,0.17640,0.34339,3.60566,-9.26565,10.42726,0.30756,Jerry Fernström,-0.87293,-0.28687,-10.09972,2.47357,True,10.62278
8671,1.92950,-0.33048,0.64684,-9.34606,10.29474,-0.23202,Erik Sven Williams,-0.32362,0.86645,-10.02862,-2.48426,True,96.79862
8672,1.23944,-0.53341,3.29112,-8.66915,10.24228,-0.48612,Erik Sven Williams,-4.00770,1.86381,-10.06719,-0.38506,True,63.61780
8673,0.47886,0.40282,2.23806,-9.25102,10.13098,0.44360,Jerry Fernström,-0.84025,3.56269,-7.68128,-0.94686,True,25.06191
8674,2.41812,0.19041,-4.40166,-9.21200,9.94481,0.28444,Jerry Fernström,0.38323,0.25029,-8.80879,-1.80682,False,118.70500
8675,-0.57019,-0.11638,2.76332,-8.73168,9.78158,-0.01218,Erik Sven Williams,-0.65994,-1.31386,-9.51440,-0.19598,True,-27.12787
8676,0.43359,0.55725,-6.33874,-10.17533,10.19698,0.66804,Jerry Fernström,0.18337,-0.85662,-11.58535,0.32350,False,18.51036
8677,2.00055,-0.02770,-1.27274,-9.77917,10.34626,0.05534,Erik Sven Williams,1.76838,1.29091,-8.45709,-1.10536,False,99.39101
8678,0.28736,-1.67880,-0.36488,-9.05900,10.07540,-1.70214,Jerry från Solna,-0.07833,0.40083,-8.47834,4.46787,False,14.18559
8679,0.20571,0.34422,2.50605,-9.29795,10.78546,0.47959,Jerry Fernström,-2.79375,3.16803,-9.18733,-0.44426,True,11.53876
8680,1.46819,0.85689,1.70036,-9.49753,9.92747,0.95522,Erik Sven Fernström,2.27760,-2.75757,-10.90989,-0.15398,True,74.25975
